"x","y","value"
106.806296632813,-6.19652921875,-4.90841124369097e-09
106.806296632813,-6.19638965625,-4.30326465200304e-09
106.806296632813,-6.19625009375,-4.67307645803455e-09
106.806296632813,-6.19611053125,1.38511330986348e-08
106.806296632813,-6.19597096875,9.07719887531892e-09
106.806296632813,-6.19583140625,-1.58010498940737e-09
106.806296632813,-6.19569184375,2.95849444825209e-09
106.806296632813,-6.19555228125,3.69811806031511e-09
106.806296632813,-6.19541271875,-1.34477020375095e-08
106.806296632813,-6.19527315625,-1.80199207302627e-08
106.806296632813,-6.19513359375,-3.09297146862719e-09
106.806296632813,-6.19499403125,1.42545641597601e-08
106.806296632813,-6.19485446875,4.57221869275323e-09
106.806296632813,-6.19471490625,8.33757526325589e-09
106.806296632813,-6.19457534375,8.20309824288080e-09
106.806296632813,-6.19443578125,2.1247369219265e-08
106.806296632813,-6.19429621875,3.22744848900228e-09
106.806296632813,-6.19415665625,1.34477020375095e-09
106.806296632813,-6.19401709375,8.0686212225057e-09
106.806296632813,-6.19387753125,-4.30326465200304e-09
106.806296632813,-6.19373796875,8.87548334475627e-09
106.806296632813,-6.19359840625,-7.22813984516136e-10
106.806296632813,-6.19345884374999,4.70669571312833e-10
106.806296632813,-6.19331928124999,1.39856101190099e-08
106.806296632813,-6.19317971874999,-1.65406735061367e-08
106.806296632813,-6.19304015624999,3.69811806031511e-09
106.806296632813,-6.19290059374999,1.34477020375095e-09
106.806296632813,-6.19276103124999,1.09598771605702e-08
106.806296632813,-6.19262146874999,-2.824017427877e-09
106.806296632813,-6.19248190624999,7.63157090628664e-09
106.806296632813,-6.19234234374999,6.58937399837966e-09
106.806296632813,-6.19220278124999,1.60700039348239e-08
106.806296632813,-6.19206321874999,-4.57221869275323e-09
106.806296632813,-6.19192365624999,-7.39623612063023e-10
106.806296632813,-6.19178409374999,-1.07581616300076e-09
106.806296632813,-6.19164453124999,-6.25318144744192e-08
106.806296632813,-6.19150496874999,1.07581616300076e-09
106.806296632813,-6.19136540624999,8.74100632438118e-10
106.806296632813,-6.19122584374999,1.06774754177825e-07
106.806296632813,-6.19108628124999,264858442.205399
106.806296632813,-6.19094671874999,264858442.205399
106.806296632813,-6.19080715624999,4.75510744046336e-07
106.806296632813,-6.19066759374999,7.5038177369303e-07
106.806296632813,-6.19052803124999,1.38242376945598e-07
106.806296632813,-6.19038846874999,3.7478745578539e-07
106.806296632813,-6.19024890624999,4.30326465200304e-09
106.806296632813,-6.19010934374999,-5.91698889650418e-09
106.806296632813,-6.18996978124999,-3.73846116642764e-08
106.806296632813,-6.18983021874999,-1.61372424450114e-09
106.806296632813,-6.18969065624999,4.30326465200304e-09
106.806296632813,-6.18955109374999,-9.68234546700684e-09
106.806296632813,-6.18941153124999,1.60700039348239e-08
106.806296632813,-6.18927196874999,7.53071314100532e-09
106.806296632813,-6.18913240624999,-8.60652930400608e-09
106.806296632813,-6.18899284374999,-7.53071314100532e-09
106.806296632813,-6.18885328124999,-2.58195879120183e-08
106.806296632813,-6.18871371874999,-2.77022661972696e-08
106.806296632813,-6.18857415624999,-2.36679555860167e-08
106.806296632813,-6.18843459374999,8.60652930400608e-09
106.806296632813,-6.18829503124999,6.38765846781702e-09
106.806296632813,-6.18815546874999,-4.57221869275323e-09
106.806296632813,-6.18801590624999,-6.32041995762947e-09
106.806296632813,-6.18787634374999,-4.90841124369097e-09
106.806296632813,-6.18773678124998,-5.3790808150038e-10
106.806296632813,-6.18759721874998,3.76535657050266e-09
106.806296632813,-6.18745765624998,2.0507745607202e-09
106.806296632813,-6.18731809374998,4.84117273350342e-09
106.806296632813,-6.18717853124998,4.30326465200304e-09
106.806296632813,-6.18703896874998,-9.41339142625665e-09
106.806296632813,-6.18689940624998,8.33757526325589e-09
106.806296632813,-6.18675984374998,4.03431061125285e-09
106.806296632813,-6.18662028124998,-4.97564975387852e-09
106.806296632813,-6.18648071874998,-2.6895404075019e-10
106.806296632813,-6.18634115624998,7.66519016138042e-09
106.806296632813,-6.18620159374998,1.88267828525133e-09
106.806296632813,-6.18606203124998,3.09297146862719e-09
106.806296632813,-6.18592246874998,-4.03431061125285e-09
106.806296632813,-6.18578290624998,-1.07581616300076e-08
106.806296632813,-6.18564334374998,-6.18594293725437e-09
106.806296632813,-6.18550378124998,-9.41339142625665e-09
106.806296632813,-6.18536421874998,-2.04405070970144e-08
106.806296632813,-6.18522465624998,-1.82888747710129e-08
106.806296632813,-6.18508509374998,6.45489697800456e-09
106.806296632813,-6.18494553124998,-1.72130586080122e-08
106.806296632813,-6.18480596874998,-1.04892075892574e-08
106.806296632813,-6.18466640624998,-1.61372424450114e-09
106.806296632813,-6.18452684374998,3.22744848900228e-09
106.806296632813,-6.18438728124998,1.61372424450114e-09
106.806296632813,-6.18424771874998,-8.0686212225057e-09
106.806296632813,-6.18410815624998,-3.22744848900228e-09
106.806296632813,-6.18396859374998,1.29097939560091e-08
106.806296632813,-6.18382903124998,-4.30326465200304e-09
106.806296632813,-6.18368946874998,-1.1296069711508e-08
106.806296632813,-6.18354990624998,-9.58148770172552e-09
106.806296632813,-6.18341034374998,-5.91698889650418e-09
106.806296632813,-6.18327078124998,-1.11615926911329e-08
106.806296632813,-6.18313121874998,-3.22744848900228e-09
106.806296632813,-6.18299165624998,-1.18339777930084e-08
106.806296632813,-6.18285209374998,-2.15163232600152e-09
106.806296632813,-6.18271253124998,2.1247369219265e-08
106.806296632813,-6.18257296874998,1.50614262820106e-08
106.806296632813,-6.18243340624998,3.36192550937738e-09
106.806296632813,-6.18229384374998,-1.07581616300076e-08
106.806296632813,-6.18215428124998,6.18594293725437e-09
106.806296632813,-6.18201471874997,-3.76535657050266e-09
106.806296632813,-6.18187515624997,1.14305467318831e-08
106.806296632813,-6.18173559374997,-7.429855375724e-09
106.806296632813,-6.18159603124997,1.93646909340137e-08
106.806296632813,-6.18145646874997,0
106.806296632813,-6.18131690624997,-1.03547305688823e-08
106.806296632813,-6.18117734374997,3.49640252975247e-09
106.806296632813,-6.18103778124997,1.05228268443512e-08
106.806296632813,-6.18089821874997,1.41873256495725e-08
106.806296632813,-6.18075865624997,1.15314044971644e-08
106.806296632813,-6.18061909374997,-6.82470878403608e-09
106.806296632813,-6.18047953124997,7.26175910025513e-09
106.806296632813,-6.18033996874997,-1.02202535485072e-08
106.806296632813,-6.18020040624997,4.30326465200304e-09
106.806296632813,-6.18006084374997,2.0507745607202e-09
106.806296632813,-6.17992128124997,-1.14305467318831e-08
106.806296632813,-6.17978171874997,-1.63053387204803e-08
