"waze_alerts.starttime","waze_alerts.endtime","waze_alerts.city","waze_alerts.confidence","waze_alerts.country","waze_alerts.location_x","waze_alerts.location_y","waze_alerts.magvar","waze_alerts.pubmillis","waze_alerts.reliability","waze_alerts.reportrating","waze_alerts.roadtype","waze_alerts.street","waze_alerts.subtype","waze_alerts.type","waze_alerts.uuid","waze_alerts.date_id","waze_alerts.ppn_dttm","line_x","line_y","pubmillis","jarak","Waktu","weekday","hour","cluster"
"2017-10-01 02:19:00:000","2017-10-01 02:20:00:000","Jakarta Pusat","0","ID","106.813011","-6.179107","165","1506824552422","5","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:20:00:000","2017-10-01 02:21:00:000","Jakarta Pusat","0","ID","106.813011","-6.179107","165","1506824552422","5","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:21:00:000","2017-10-01 02:22:00:000","Jakarta Pusat","0","ID","106.813011","-6.179107","165","1506824552422","5","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:27:00:000","2017-10-01 02:28:00:000","Jakarta Pusat","2","ID","106.813011","-6.179107","165","1506824552422","10","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:22:00:000","2017-10-01 02:23:00:000","Jakarta Pusat","0","ID","106.813011","-6.179107","165","1506824552422","6","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:28:00:000","2017-10-01 02:29:00:000","Jakarta Pusat","2","ID","106.813011","-6.179107","165","1506824552422","10","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:28:00:000","2017-10-01 02:29:00:000","Jakarta Pusat","3","ID","106.813011","-6.179107","165","1506824552422","10","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:23:00:000","2017-10-01 02:24:00:000","Jakarta Pusat","1","ID","106.813011","-6.179107","165","1506824552422","8","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:23:00:000","2017-10-01 02:24:00:000","Jakarta Pusat","2","ID","106.813011","-6.179107","165","1506824552422","10","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:24:00:000","2017-10-01 02:25:00:000","Jakarta Pusat","2","ID","106.813011","-6.179107","165","1506824552422","10","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:25:00:000","2017-10-01 02:26:00:000","Jakarta Pusat","2","ID","106.813011","-6.179107","165","1506824552422","10","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-01 02:26:00:000","2017-10-01 02:27:00:000","Jakarta Pusat","2","ID","106.813011","-6.179107","165","1506824552422","10","3","2","Cideng Timur","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","dc63cd3b-a9fd-3427-9afd-64b301c93ea0","20171001","20171001",106.813011,-6.179107,1506824552422,955.439338145357,2017-10-01 09:22:32,"Sun",9,8
"2017-10-02 00:25:00:000","2017-10-02 00:26:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:25:00:000","2017-10-02 00:26:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:25:00:000","2017-10-02 00:26:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:24:00:000","2017-10-02 00:25:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:24:00:000","2017-10-02 00:25:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:24:00:000","2017-10-02 00:25:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:22:00:000","2017-10-02 00:23:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:27:00:000","2017-10-02 00:28:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:27:00:000","2017-10-02 00:28:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:27:00:000","2017-10-02 00:28:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:21:00:000","2017-10-02 00:22:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:30:00:000","2017-10-02 00:31:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:30:00:000","2017-10-02 00:31:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:30:00:000","2017-10-02 00:31:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:26:00:000","2017-10-02 00:27:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:26:00:000","2017-10-02 00:27:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:26:00:000","2017-10-02 00:27:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:29:00:000","2017-10-02 00:30:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:29:00:000","2017-10-02 00:30:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:29:00:000","2017-10-02 00:30:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:33:00:000","2017-10-02 00:34:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:33:00:000","2017-10-02 00:34:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:33:00:000","2017-10-02 00:34:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:23:00:000","2017-10-02 00:24:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:23:00:000","2017-10-02 00:24:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:36:00:000","2017-10-02 00:37:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:36:00:000","2017-10-02 00:37:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:36:00:000","2017-10-02 00:37:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:28:00:000","2017-10-02 00:29:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:28:00:000","2017-10-02 00:29:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:28:00:000","2017-10-02 00:29:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:32:00:000","2017-10-02 00:33:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:32:00:000","2017-10-02 00:33:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:32:00:000","2017-10-02 00:33:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:35:00:000","2017-10-02 00:36:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:35:00:000","2017-10-02 00:36:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:35:00:000","2017-10-02 00:36:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:31:00:000","2017-10-02 00:32:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:31:00:000","2017-10-02 00:32:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:31:00:000","2017-10-02 00:32:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:38:00:000","2017-10-02 00:39:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:38:00:000","2017-10-02 00:39:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:38:00:000","2017-10-02 00:39:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:34:00:000","2017-10-02 00:35:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:34:00:000","2017-10-02 00:35:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:34:00:000","2017-10-02 00:35:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:41:00:000","2017-10-02 00:42:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:41:00:000","2017-10-02 00:42:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:41:00:000","2017-10-02 00:42:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:37:00:000","2017-10-02 00:38:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:37:00:000","2017-10-02 00:38:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:37:00:000","2017-10-02 00:38:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:40:00:000","2017-10-02 00:41:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:40:00:000","2017-10-02 00:41:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
"2017-10-02 00:40:00:000","2017-10-02 00:41:00:000","Jakarta Pusat","0","ID","106.822588","-6.187041","272","1506903891738","5","3","2","KH Wahid Hasyim","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","7f52d9f0-1e42-3cab-8888-a4647164c88b","20171002","20171002",106.822588,-6.187041,1506903891738,893.494780340955,2017-10-02 07:24:51,"Mon",7,2
"2017-10-02 00:44:00:000","2017-10-02 00:45:00:000","Jakarta Pusat","0","ID","106.821006","-6.189989","204","1506904034990","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","a2ba78c1-fe14-367c-9eaa-718174ed11cb","20171002","20171002",106.821006,-6.189989,1506904034990,762.933591396995,2017-10-02 07:27:14,"Mon",7,0
"2017-10-02 00:44:00:000","2017-10-02 00:45:00:000","Jakarta Pusat","0","ID","106.821543","-6.188066","188","1506903952787","5","3","1","Kebon Kacang 11","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","6778d854-937b-3694-8060-40c42336c057","20171002","20171002",106.821543,-6.188066,1506903952787,777.24245754628,2017-10-02 07:25:52,"Mon",7,0
